2952, 153.0951, -52.163, 36649, 2940, 330, 74, 15874
1264, 75.8276, 41.4416, 36654, 1282, 446, 39, 15948
4848, 263.0549, 86.5867, 36871, 5047, 318, 33, 15987
3011, 156.247, -58.5763, 36878, 3005, 769, 90, 16020
2033, 108.4019, -27.3563, 36993, 2043, 95, 75, 16110
3025, 156.9696, -58.7394, 37027, 3053, 276, 93, 16185
3053, 158.1992, -58.6667, 37027, 3025, 275, 94, 16278
1185, 72.1356, -16.3293, 37128, 1183, 771, 35, 16372
2116, 111.7478, -23.086, 37207, 2099, 470, 73, 16407
44, 2.5084, -82.2241, 37305, 6618, 280, 34, 16480
6618, 358.0255, -82.0189, 37305, 44, 279, 34, 16514
2405, 124.5725, -35.4517, 37501, 2400, 137, 67, 16548
2815, 143.5558, 36.3975, 37705, 2822, 490, 31, 16615
5751, 307.5148, 48.9516, 37783, 5731, 347, 55, 16646
6183, 331.5512, 45.2487, 37849, 6193, 589, 49, 16701
3540, 188.3699, 69.7883, 37868, 3526, 706, 23, 16750
6181, 331.5081, 45.0143, 37891, 6160, 531, 49, 16773
905, 57.0868, 23.421, 37967, 911, 65, 49, 16822
1283, 76.6532, -13.1226, 38056, 1286, 289, 44, 16871
1286, 76.8546, -12.4917, 38056, 1283, 288, 48, 16915
2142, 112.4642, -23.0243, 38134, 2116, 278, 73, 16963
1292, 76.9621, -5.0868, 38461, 1297, 292, 74, 17036
1297, 77.1823, -4.4561, 38461, 1292, 291, 74, 17110
793, 50.4701, 49.0706, 38547, 806, 105, 53, 17184
5687, 304.5138, -12.5448, 38674, 5706, 450, 24, 17237
6582, 355.3935, -18.0274, 38723, 6593, 296, 29, 17261
6593, 356.0505, -18.277, 38723, 6582, 295, 28, 17290
1252, 75.4003, 61.0772, 38746, 1265, 513, 39, 17318
6243, 334.5531, 62.8044, 38749, 6259, 1649, 59, 17357
4300, 234.3831, 54.5086, 38785, 4287, 345, 28, 17416
3716, 199.3849, 40.5727, 38967, 3725, 1269, 24, 17444
6040, 323.3245, 45.854, 39077, 6048, 302, 59, 17468
6048, 324.0108, 45.3746, 39077, 6040, 301, 57, 17527
4668, 253.5076, -41.8064, 39110, 4672, 304, 55, 17584
4672, 253.7438, -41.1509, 39110, 4668, 303, 57, 17639
1410, 82.0613, -20.7598, 39252, 1425, 809, 35, 17696
2469, 126.902, -53.0884, 39289, 2486, 759, 86, 17731
5231, 282.9021, 36.5391, 39324, 5247, 308, 44, 17817
5247, 283.6261, 36.8986, 39324, 5231, 307, 44, 17861
5520, 296.8658, 38.4076, 39383, 5533, 310, 58, 17905
5533, 297.6417, 38.7229, 39383, 5520, 309, 59, 17963
1810, 98.3593, -52.3291, 39589, 1815, 1634, 39, 18022
1343, 79.668, 40.4651, 39660, 1357, 313, 41, 18061
1357, 80.061, 41.086, 39660, 1343, 312, 43, 18102
3510, 186.8701, -58.9917, 39677, 3534, 1498, 76, 18145
2243, 116.8541, -38.5111, 39678, 2229, 7, 88, 18221
5506, 295.9644, 34.1627, 39699, 5516, 457, 50, 18309
4835, 262.7029, 86.9681, 39885, 5047, 318, 32, 18359
5047, 273.8689, 86.6579, 39885, 4835, 317, 32, 18391
3666, 196.8511, -59.8605, 40047, 3691, 320, 69, 18423
3691, 198.2322, -59.8171, 40047, 3666, 319, 68, 18492
1029, 64.5612, 50.2953, 40190, 1041, 631, 43, 18560
4236, 230.4401, -48.3188, 40197, 4217, 231, 53, 18603
4636, 251.5884, -58.5036, 40209, 4649, 432, 52, 18656
3986, 216.5451, -45.3793, 40236, 4001, 339, 64, 18708
5498, 295.63, -16.124, 40292, 5502, 1057, 30, 18772
1483, 84.6582, -6.574, 40298, 1478, 136, 73, 18802
2519, 129.7985, 65.0213, 40419, 2529, 905, 27, 18875
5361, 288.8225, 21.2322, 40420, 5351, 576, 46, 18902
1242, 74.9429, 53.1554, 40444, 1232, 658, 34, 18948
2940, 152.2342, -51.8113, 40464, 2956, 158, 72, 18982
6147, 329.7231, 62.698, 40654, 6172, 140, 57, 19054
